"Start","End","ticker_symbol","ticker_price","ticker_compname","ticker_min","ticker_max","ticker_fct"
"09.01.2000 1:0:0","29.01.2000 1:0:0","PERF","4.65625","PERFECTDATA CORP","2.9375","3.9375","1.3404255319148937"
"09.01.2000 1:0:0","29.01.2000 1:0:0","TMM","5.75","TRANSPORTACION MARITIMA MEXICANA","4.375","5.875","1.3428571428571427"
"09.01.2000 1:0:0","29.01.2000 1:0:0","ACTN","13.75","ACTION PERFORMANCE COS INC","11.0","14.0","1.2727272727272727"
"09.01.2000 1:0:0","29.01.2000 1:0:0","APII","1.75","ACTION PRODUCTS INTL INC","1.6875","2.125","1.2592592592592593"
"09.01.2000 1:0:0","29.01.2000 1:0:0","NUCO","16.8125","N U C O 2 INC","13.75","16.5625","1.2045454545454546"
"09.01.2000 1:0:0","29.01.2000 1:0:0","PNTK","0.8125","PENTECH INTERNATIONAL INC","0.6875","0.84375","1.2272727272727273"
"09.01.2000 1:0:0","29.01.2000 1:0:0","PTET","4.1875","PLATINUM ENTERTAINMENT INC","2.46875","3.125","1.2658227848101267"
"09.01.2000 1:0:0","29.01.2000 1:0:0","AAS","19.5","AMERISOURCE HEALTH CORP","14.5","19.0","1.3103448275862069"
"09.01.2000 1:0:0","29.01.2000 1:0:0","CAH","56.0","CARDINAL HEALTH INC","48.75","58.875","1.2076923076923076"
"09.01.2000 1:0:0","29.01.2000 1:0:0","DRAX","1.3125","DRAXIS HEALTH INC","1.09375","1.34375","1.2285714285714286"
"09.01.2000 1:0:0","29.01.2000 1:0:0","VITK","4.25","FUTUREBIOTICS INC","3.5","4.875","1.3928571428571428"
"09.01.2000 1:0:0","29.01.2000 1:0:0","PHCC","32.875","PRIORITY HEALTHCARE CORP","26.625","35.15625","1.3204225352112675"
"09.01.2000 1:0:0","29.01.2000 1:0:0","SELB","3.625","SEL LEB MARKETING INC","2.75","3.5","1.2727272727272727"
"09.01.2000 1:0:0","29.01.2000 1:0:0","DBSI","1.625","DELICIOUS BRANDS","1.5","1.9375","1.2916666666666667"
"09.01.2000 1:0:0","29.01.2000 1:0:0","UXP","-1.0","UNITED STATES EXPLORATION INC","0.75","1.0","1.3333333333333333"
"09.01.2000 1:0:0","29.01.2000 1:0:0","INT","8.75","WORLD FUEL SERVICES CORP","7.1875","9.0","1.2521739130434784"
"09.01.2000 1:0:0","29.01.2000 1:0:0","HMK","10.5625","HA LO INDUSTRIES INC","6.875","9.5625","1.3909090909090909"
"09.01.2000 1:0:0","29.01.2000 1:0:0","NHTC","1.375","NATURAL HEALTH TRENDS CORP","1.53125","1.84375","1.2040816326530612"
"09.01.2000 1:0:0","29.01.2000 1:0:0","ROSI","2.0625","U S A FLORAL PRODUCTS INC","2.0","2.5","1.25"
"09.01.2000 1:0:0","29.01.2000 1:0:0","EGLE","1.375","EAGLE FOOD CENTERS INC","1.125","1.5","1.3333333333333333"
"09.01.2000 1:0:0","29.01.2000 1:0:0","SEWY","16.875","SEAWAY FOOD TOWN INC","13.75","17.5","1.2727272727272727"
"09.01.2000 1:0:0","29.01.2000 1:0:0","HARY","1.21875","HARRYS FARMERS MARKET INC","1.375","1.8125","1.3181818181818181"
"09.01.2000 1:0:0","29.01.2000 1:0:0","MTHR","7.5","MOTHERNATURE COM INC","8.0","10.0","1.25"
"09.01.2000 1:0:0","29.01.2000 1:0:0","BIKR","0.625","BIKERS DREAM INC","0.625","0.875","1.4"
"09.01.2000 1:0:0","29.01.2000 1:0:0","FDHG","-10.9375","FIDELITY HOLDINGS INC","10.875","19.0","1.7471264367816093"
"09.01.2000 1:0:0","29.01.2000 1:0:0","HCAR","6.5625","HOMETOWN AUTO RETAILERS INC","4.0","5.625","1.40625"
"09.01.2000 1:0:0","29.01.2000 1:0:0","ORLY","16.8125","O REILLY AUTOMOTIVE INC","16.625","21.5","1.2932330827067668"
"09.01.2000 1:0:0","29.01.2000 1:0:0","ANN","25.0","ANNTAYLOR STORES CORP","23.8125","31.9375","1.3412073490813647"
"09.01.2000 1:0:0","29.01.2000 1:0:0","BEBE","20.25","BEBE STORES INC","19.5","27.125","1.391025641025641"
"09.01.2000 1:0:0","29.01.2000 1:0:0","MWRK","13.25","MOTHERS WORK INC","10.25","12.5","1.2195121951219512"
"09.01.2000 1:0:0","29.01.2000 1:0:0","PAUH","3.375","PAUL HARRIS STORES INC","2.875","3.5","1.2173913043478262"
"09.01.2000 1:0:0","29.01.2000 1:0:0","GYMB","4.875","GYMBOREE CORP","4.75","5.9375","1.25"
"09.01.2000 1:0:0","29.01.2000 1:0:0","SGE","2.125","STAGE STORES INC","2.125","3.0","1.411764705882353"
"09.01.2000 1:0:0","29.01.2000 1:0:0","URBN","13.4375","URBAN OUTFITTERS INC","13.125","27.5","2.0952380952380953"
"09.01.2000 1:0:0","29.01.2000 1:0:0","SCVL","8.125","SHOE CARNIVAL INC IN","7.4375","9.875","1.3277310924369747"
"09.01.2000 1:0:0","29.01.2000 1:0:0","GADZ","12.6875","GADZOOKS INC","10.25","12.6875","1.2378048780487805"
"09.01.2000 1:0:0","29.01.2000 1:0:0","PIR","7.0","PIER 1 IMPORTS INC DE","5.9375","7.6875","1.2947368421052632"
"09.01.2000 1:0:0","29.01.2000 1:0:0","RSTO","5.375","RESTORATION HARDWARE INC","5.125","6.875","1.3414634146341464"
"09.01.2000 1:0:0","29.01.2000 1:0:0","RBDS","0.875","ROBERDS INC","0.875","1.1875","1.3571428571428572"
"09.01.2000 1:0:0","29.01.2000 1:0:0","WSM","34.5625","WILLIAMS SONOMA INC","33.4375","43.625","1.3046728971962618"
"09.01.2000 1:0:0","29.01.2000 1:0:0","BYND","6.5625","BEYOND COM CORP","6.53125","8.09375","1.2392344497607655"
"09.01.2000 1:0:0","29.01.2000 1:0:0","HRVE","1.875","HARVEY ELECTRONICS INC","1.25","2.1875","1.75"
"09.01.2000 1:0:0","29.01.2000 1:0:0","NRMI","3.8125","NATIONAL RECORD MART INC","3.375","4.125","1.2222222222222223"
"09.01.2000 1:0:0","29.01.2000 1:0:0","TOPS","0.75","TOPS APPLIANCE CITY INC","0.53125","0.90625","1.7058823529411764"
"09.01.2000 1:0:0","29.01.2000 1:0:0","TWTR","31.125","TWEETER HOME ENTRTNMNT GROUP INC","28.5","35.375","1.2412280701754386"
"09.01.2000 1:0:0","29.01.2000 1:0:0","ATOM","1.10938","ATOMIC BURRITO INC","0.6875","1.25","1.8181818181818181"
"09.01.2000 1:0:0","29.01.2000 1:0:0","AVDO","5.5","AVADO BRANDS INC","4.3125","5.625","1.3043478260869565"
"09.01.2000 1:0:0","29.01.2000 1:0:0","RYFL","1.03125","FAMILY STEAK HOUSES FL INC","0.9375","1.3125","1.4"
"09.01.2000 1:0:0","29.01.2000 1:0:0","DELI","0.875","JERRYS FAMOUS DELI INC","0.75","0.9375","1.25"
"09.01.2000 1:0:0","29.01.2000 1:0:0","POPM","4.625","POPMAIL COM INC","3.0625","4.4375","1.4489795918367347"
"09.01.2000 1:0:0","29.01.2000 1:0:0","DSCM","31.25","DRUGSTORE COM INC","30.5","37.125","1.2172131147540983"
"09.01.2000 1:0:0","29.01.2000 1:0:0","HZP","3.125","HORIZON PHARMACIES INC","2.375","3.25","1.368421052631579"
"09.01.2000 1:0:0","29.01.2000 1:0:0","OCR","12.9375","OMNICARE INC","11.125","13.75","1.2359550561797752"
"09.01.2000 1:0:0","29.01.2000 1:0:0","PLRX","16.875","PLANETRX COM INC","13.0","16.625","1.2788461538461537"
"09.01.2000 1:0:0","29.01.2000 1:0:0","BKS","24.25","BARNES & NOBLE INC","19.4375","23.375","1.202572347266881"
"09.01.2000 1:0:0","29.01.2000 1:0:0","BBI","12.4375","BLOCKBUSTER INC","9.8125","12.4375","1.267515923566879"
"09.01.2000 1:0:0","29.01.2000 1:0:0","CNJ","6.875","COLE NATIONAL CORP NEW","5.0","6.9375","1.3875"
"09.01.2000 1:0:0","29.01.2000 1:0:0","FOGD","10.375","FOGDOG INC","12.0","15.1875","1.265625"
"09.01.2000 1:0:0","29.01.2000 1:0:0","NKID","4.75","NOODLE KIDOODLE INC","4.5","5.4375","1.2083333333333333"
"09.01.2000 1:0:0","29.01.2000 1:0:0","OSH","2.0","OSHMANS SPORTING GOODS INC","1.625","2.0625","1.2692307692307692"
"09.01.2000 1:0:0","29.01.2000 1:0:0","TSA","2.8125","SPORTS AUTHORITY INC","2.125","2.6875","1.2647058823529411"
"09.01.2000 1:0:0","29.01.2000 1:0:0","SPLS","27.3125","STAPLES INC","20.625","25.3125","1.2272727272727273"
"09.01.2000 1:0:0","29.01.2000 1:0:0","WHJI","24.0","WHITEHALL JEWELLERS INC","22.25","35.0","1.5730337078651686"
"09.01.2000 1:0:0","29.01.2000 1:0:0","ZANY","7.875","ZANY BRAINY INC","8.125","10.625","1.3076923076923077"
"09.01.2000 1:0:0","29.01.2000 1:0:0","ALOY","15.75","ALLOY ONLINE INC","15.0","18.25","1.2166666666666666"
"09.01.2000 1:0:0","29.01.2000 1:0:0","MALL","8.4375","CREATIVE COMPUTERS INC","7.125","8.875","1.2456140350877194"
"09.01.2000 1:0:0","29.01.2000 1:0:0","ROWE","30.5625","ROWECOM INC","34.625","46.75","1.3501805054151625"
"09.01.2000 1:0:0","29.01.2000 1:0:0","SPGLA","8.28125","SPIEGEL INC","6.625","8.5625","1.2924528301886793"
"09.01.2000 1:0:0","29.01.2000 1:0:0","OFIS","4.9375","U S OFFICE PRODUCTS CO","3.5625","5.125","1.4385964912280702"
"09.01.2000 1:0:0","29.01.2000 1:0:0","FNCO","13.4375","FUNCO INC","10.4375","13.0","1.2455089820359282"
"09.01.2000 1:0:0","29.01.2000 1:0:0","AMPBB","3.25","AMERICAN PACIFIC BANK","2.9375","3.8125","1.297872340425532"
"09.01.2000 1:0:0","29.01.2000 1:0:0","BLMT","6.0","BELMONT BANCORP","5.25","6.5","1.2380952380952381"
"09.01.2000 1:0:0","29.01.2000 1:0:0","BVB","18.5","BRIDGE VIEW BANCORP","16.25","21.0","1.2923076923076924"
"09.01.2000 1:0:0","29.01.2000 1:0:0","MADB","6.0","MADISON BANCSHARES GROUP LTD","5.0","6.6875","1.3375"
"09.01.2000 1:0:0","29.01.2000 1:0:0","FRBK","6.625","REPUBLIC FIRST BANCORP INC","5.375","6.5","1.2093023255813953"
"09.01.2000 1:0:0","29.01.2000 1:0:0","SBCO","-9.125","SOUTHSIDE BANCSHARES CORP","8.3125","10.125","1.218045112781955"
"09.01.2000 1:0:0","29.01.2000 1:0:0","CDL","2.875","CITADEL HOLDING CORP","0.0","3.5","Infinity"
"09.01.2000 1:0:0","29.01.2000 1:0:0","FFED","2.5","FIDELITY FEDERAL BANCORP","1.9375","2.75","1.4193548387096775"
"09.01.2000 1:0:0","29.01.2000 1:0:0","USAB","9.5","USABANCSHARES COM INC","9.25","11.375","1.2297297297297298"
"09.01.2000 1:0:0","29.01.2000 1:0:0","CCRT","30.5","COMPUCREDIT CORP","30.0","38.0","1.2666666666666666"
"09.01.2000 1:0:0","29.01.2000 1:0:0","CPSS","2.0","CONSUMER PORTFOLIO SVCS INC","1.5625","1.9375","1.24"
"09.01.2000 1:0:0","29.01.2000 1:0:0","NXCD","33.25","NEXTCARD INC","27.875","36.875","1.3228699551569507"
"09.01.2000 1:0:0","29.01.2000 1:0:0","AMMB","1.4375","AMRESCO INC","1.3125","1.625","1.2380952380952381"
"09.01.2000 1:0:0","29.01.2000 1:0:0","PLUS","52.25","EPLUS INC","44.5","68.5625","1.5407303370786516"
"09.01.2000 1:0:0","29.01.2000 1:0:0","IX","88.25","O R I X CORP","85.5","114.0","1.3333333333333333"
"09.01.2000 1:0:0","29.01.2000 1:0:0","TWFC","1.625","T & W FINANCIAL CORP","1.75","2.25","1.2857142857142858"
"09.01.2000 1:0:0","29.01.2000 1:0:0","AAM","0.8125","AAMES FINANCIAL CORP","0.75","0.9375","1.25"
"09.01.2000 1:0:0","29.01.2000 1:0:0","FNCM","1.65625","FINET COM INC","1.46875","1.8125","1.2340425531914894"
"09.01.2000 1:0:0","29.01.2000 1:0:0","UPFC","1.9375","UNITED PANAM FINANCIAL CORP","1.75","2.125","1.2142857142857142"
"09.01.2000 1:0:0","29.01.2000 1:0:0","FACT","24.25","FIRST ALBANY COS INC","14.25","22.125","1.5526315789473684"
"09.01.2000 1:0:0","29.01.2000 1:0:0","INAGY","1.875","I N C A M AG","1.375","1.875","1.3636363636363635"
"09.01.2000 1:0:0","29.01.2000 1:0:0","NATS","7.9375","OLYMPIC CASCADE FINANCIAL CORP","6.375","8.25","1.2941176470588236"
"09.01.2000 1:0:0","29.01.2000 1:0:0","RFGI","2.53125","RUSHMORE FINANCIAL GROUP INC","2.28125","2.75","1.2054794520547945"
"09.01.2000 1:0:0","29.01.2000 1:0:0","INMG","3.3125","INSURANCE MGMT SOLNS GRP INC","2.6875","3.375","1.255813953488372"
